Station Name,Station Code,"Station
Category",Division,Zone,District,State,Latitudes,Longitudes
CHAK SIKANDAR,CSR,NSG6,SONPUR,ECR,VAISHALI,BIHAR,85.36524615,25.67672024
CHAKMAKRAND,CKRD,NSG6,SONPUR,ECR,VAISHALI,BIHAR,85.27402978,25.6975316
DANAULI PHULWARIA,DPL,NSG6,SONPUR,ECR,BEGUSARAI,BIHAR,86.249406,25.420471
DINKARGRAM SIM.,DKGS,NSG6,SONPUR,ECR,BEGUSARAI,BIHAR,86.014464,25.411453
DUBAHA,DUBH,NSG6,SONPUR,ECR,MUZAFFARPUR,BIHAR,85.617108,25.948785
GAUCHHARI,GAI,NSG6,SONPUR,ECR,KHAGARIA,BIHAR,86.674696,25.438434
GHOSHWAR,GWH,NSG6,SONPUR,ECR,VAISHALI,BIHAR,85.24335074,25.73742114
GOIDINGANJ,GJH,NSG6,SONPUR,ECR,SARAN,BIHAR,84.827254,25.754174
KARPOORIGRAM,KPGM,NSG6,SONPUR,ECR,SAMASTIPUR,BIHAR,85.724178,25.869802
KATAREAH,KTRH,NSG6,SONPUR,ECR,BHAGALPUR,BIHAR,87.194836,25.400488
KHARIK,KHQ,NSG6,SONPUR,ECR,BHAGALPUR,BIHAR,87.014958,25.388883
KURHANI,KHI,NSG6,SONPUR,ECR,MUZAFFARPUR,BIHAR,85.339288,25.979631
LAKHO,LAK,NSG6,SONPUR,ECR,BEGUSARAI,BIHAR,86.205004,25.41636
NANDANI LAGUNIA,NNNL,NSG6,SONPUR,ECR,SAMASTIPUR,BIHAR,85.63137545,25.62540805
NARAYANPUR ANANT,NRPA,NSG6,SONPUR,ECR,MUZAFFARPUR,BIHAR,85.409122,26.089052
NAYAGAO,NYO,NSG6,SONPUR,ECR,SARAN,BIHAR,85.099366,25.763263
NAZIRGANJ,NAZJ,NSG6,SONPUR,ECR,SAMASTIPUR,BIHAR,85.806327,25.724315
PARMANANDPUR,PMU,NSG6,SONPUR,ECR,SARAN,BIHAR,85.133951,25.741291
RAM DAYALU NAGAR,RD,NSG6,SONPUR,ECR,MUZAFFARPUR,BIHAR,85.383596,26.097367
SAHADAI BUZURG,SDG,NSG6,SONPUR,ECR,VAISHALI,BIHAR,85.45508755,25.66149086
SARAI,SAI,NSG6,SONPUR,ECR,VAISHALI,BIHAR,85.276609,25.779962
SATHA JAGAT,STJT,NSG6,SONPUR,ECR,BEGUSARAI,BIHAR,85.867789,25.63100727
SIHO,SIHO,NSG6,SONPUR,ECR,MUZAFFARPUR,BIHAR,85.50594,26.00841
SILAUT,SLT,NSG6,SONPUR,ECR,MUZAFFARPUR,BIHAR,85.443378,26.048926
SITALPUR,STLR,NSG6,SONPUR,ECR,SARAN,BIHAR,85.036638,25.76874
TEGHRA,TGA,NSG6,SONPUR,ECR,BEGUSARAI,BIHAR,85.941774,25.51102
TILRATH,TIL,NSG6,SONPUR,ECR,BEGUSARAI,BIHAR,86.068531,25.441179
TURKI,TUR,NSG6,SONPUR,ECR,MUZAFFARPUR,BIHAR,85.354709,26.034431
UJIARPUR,UJP,NSG6,SONPUR,ECR,SAMASTIPUR,BIHAR,85.799605,25.780378
UMESHNAGAR,UMNR,NSG6,SONPUR,ECR,KHAGARIA,BIHAR,86.431195,25.461085
VIDYAPATI DHAM,VPDA,NSG6,SONPUR,ECR,SAMASTIPUR,BIHAR,85.80243269,25.60206486
BACHHARPUR HALT,BCPR,HG2,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.66252867,26.49462863
BANGARI,BGAR,HG2,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.921285,26.538089
BARAIPURA HALT,BAPN,HG2,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,86.13730068,25.73942058
BHISA HALT,BHSA,HG2,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.533501,26.576529
CHANDAUNA HALT,CNX,HG2,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.723165,26.440884
DEBRABANDHAULI HALT,DBLI,HG2,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.76995,26.384826
LALIT LACHMIPUR,LLPR,HG2,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.1562,26.436785
MABBI HALT,MABB,HG2,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,86.06346964,25.7492133
MASNADIH,MSDH,HG2,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.832613,26.958112
MOHINI MANDAL,MMDL,HG2,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.389062,26.678677
N.RUNISAIDPUR H,NRSD,HG2,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.515932,26.385382
PAHARJAGANGAUR HALT,PRGA,HG2,SAMASTIPUR,ECR,KHAGARIA,BIHAR,86.324828,25.531869
RUPAULI,RPLY,HG2,SAMASTIPUR,ECR,MADHEPURA,BIHAR,87.057937,25.879328
SAHEED SURAJ NARAYAN,SSNS,HG2,SAMASTIPUR,ECR,DARBHANGA,BIHAR,86.04289692,26.20101984
SHASAN HALT,SSRH,HG2,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,86.197042,25.685978
AWASANI,AWS,HG3,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.051843,27.15958
BABA RAGHUNI DH,BRHD,HG3,SAMASTIPUR,ECR,SAHARSA,BIHAR,86.59679822,25.76004674
BENIPURGRAM H,BPGR,HG3,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,85.481349,26.317241
BHAIROPATTI HALT,BHTH,HG3,SAMASTIPUR,ECR,SAHARSA,BIHAR,86.907187,25.894911
BIJULI HALT,BJIH,HG3,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.976126,26.186676
CHAILAHA HALT,CHAH,HG3,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.89464733,26.67481223
DEENAPATTI,DEPI,HG3,SAMASTIPUR,ECR,MADHEPURA,BIHAR,86.937159,25.89498
FUNGO HALT,FNO,HG3,SAMASTIPUR,ECR,KHAGARIA,BIHAR,86.6044763,25.61873029
HARAPATTI HALT,HPI,HG3,SAMASTIPUR,ECR,PURNIA,BIHAR,87.092628,25.881402
HARPUR NAG,HRNG,HG3,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,85.077136,26.386419
K.CHINTAMANPUR,KPCM,HG3,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.942114,26.51743
KARUKHIRHARNAGAR HAL,KKNH,HG3,SAMASTIPUR,ECR,SAHARSA,BIHAR,86.616491,25.891166
KORAHIA,KRHA,HG3,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.15361374,26.52983958
MANGARPATTI H,MGPI,HG3,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.11003154,26.37100507
MUSHARWA HALT,MSHW,HG3,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.48696237,27.05162706
NARIYAR HALT,NRV,HG3,SAMASTIPUR,ECR,MUZAFFARPUR,BIHAR,85.217642,26.240376
PARMINIYA HALT,PMYA,HG3,SAMASTIPUR,ECR,SAHARSA,BIHAR,86.59504242,25.82656259
PARSA NAGAR H,PRSN,HG3,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.686924,26.776378
RAMESHWAR NAGAR HALT,RSWN,HG3,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.520106,26.980403
RAMRUPNAGAR HALT,RRNH,HG3,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,85.162249,26.790374
SALEMPUR HALT,SPRN,HG3,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.08167575,26.30637807
SHISHO H,SHEO,HG3,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.863867,26.206032
SUKHASAN KOTHI H,SKHK,HG3,SAMASTIPUR,ECR,PURNIA,BIHAR,87.152101,25.841387
SUKHSHENA HALT,SKEN,HG3,SAMASTIPUR,ECR,PURNIA,BIHAR,87.111962,25.790577
TAPASWINARAYAN NAGAR,TNNH,HG3,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.445955,26.631615
UGNA,UGNA,HG3,SAMASTIPUR,ECR,DARBHANGA,BIHAR,86.09251374,26.25064664
DARBANGA,DBG,NSG2,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.907575,26.157088
DARBHANGA JN.,DBG,NSG2,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.907575,26.157088
BAPUDHAM MOTIHARI,BMKI,NSG3,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.90529,26.655733
BAPUDHAM MOTIHARI,BMKI,NSG3,SAMASTIPUR,ECR,MOTIHARI,BIHAR,84.90529,26.655733
BETTIAH,BTH,NSG3,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.5229561,26.8058847
BETTIAH,BTH,NSG3,SAMASTIPUR,ECR,W CHAMPARAN,BIHAR,84.5229561,26.8058847
JAYNAGAR,JYG,NSG3,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.134871,26.589465
JAYNAGAR,JYG,NSG3,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.134871,26.589465
MADHUBANI,MBI,NSG3,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.076784,26.348165
RAXAUL JN.,RXL,NSG3,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.844564,26.987018
RAXAUL JN.,RXL,NSG3,SAMASTIPUR,ECR,E. CHAMPARAN,BIHAR,84.844564,26.987018
SAHARSA,SHC,NSG3,SAMASTIPUR,ECR,SAHARSA,BIHAR,86.594953,25.875208
SAHARSA JN.,SHC,NSG3,SAMASTIPUR,ECR,SAHARSA,BIHAR,86.594953,25.875208
SAMASTIPUR JN.,SPJ,NSG3,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,85.78736,25.858304
BAGAHA,BUG,NSG4,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.066991,27.130045
NARKATIAGANJ,NKE,NSG4,SAMASTIPUR,ECR,W CHAMPARAN,BIHAR,84.464045,27.105035
NARKATIAGANJ JN.,NKE,NSG4,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.464045,27.105035
SAGAULI JN..,SGL,NSG4,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.73934,26.758187
SAKRI JN.,SKI,NSG4,SAMASTIPUR,ECR,DARBHANGA,BIHAR,86.078137,26.208947
SAKRI JN.,SKI,NSG4,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.078137,26.208947
SITAMARHI,SMI,NSG4,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.504707,26.594374
SITAMARHI,SMI,NSG4,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.504707,26.594374
BADLA GHAT,BHB,NSG5,SAMASTIPUR,ECR,KHAGARIA,BIHAR,86.5871439,25.5537629
BADLAGHAT,BHB,NSG5,SAMASTIPUR,ECR,KHAGARIA,BIHAR,86.5871439,25.5537629
BAIRAGNIA,BGU,NSG5,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.273334,26.738282
BANMANKHI JN.,BNKI,NSG5,SAMASTIPUR,ECR,PURNIA,BIHAR,87.193664,25.885092
BARHARA KOTHI,BAKT,NSG5,SAMASTIPUR,ECR,PURNEA,BIHAR,87.096319,25.776942
CHAKIA,CAA,NSG5,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,85.04636,26.417182
CHAKIA,CAA,NSG5,SAMASTIPUR,ECR,E. CHAMPARAN,BIHAR,85.04636,26.417182
CHANPATIA,CAI,NSG5,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.530639,26.94163
DAURAM MADHEPURA,DMH,NSG5,SAMASTIPUR,ECR,MADHEPURA,BIHAR,86.782638,25.908513
DAURAM MADHEPURA,DMH,NSG5,SAMASTIPUR,ECR,MADHEPURA,BIHAR,86.782638,25.908513
GHORASAHAN,GRH,NSG5,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,85.12762727,26.82028731
HARINAGAR,HIR,NSG5,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.324507,27.156647
HARINAGAR,HIR,NSG5,SAMASTIPUR,ECR,W CHAMPARAN,BIHAR,84.324507,27.156647
HASANPUR ROAD,HPO,NSG5,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,86.185371,25.714772
HASANPUR ROAD,HPO,NSG5,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,86.185371,25.714772
JANAKPUR ROAD,JNR,NSG5,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.700856,26.467914
JANAKPUR ROAD,JNR,NSG5,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.700856,26.467914
KAMTAUL,KML,NSG5,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.808624,26.337348
KOPARIA,KFA,NSG5,SAMASTIPUR,ECR,SAHARSA,BIHAR,86.59816,25.661041
LAHERIA SARAI,LSI,NSG5,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.903825,26.110633
LAHERIASARAI,LSI,NSG5,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.903825,26.110633
MEHSI,MAI,NSG5,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,85.096319,26.354898
MOTIPUR,MTR,NSG5,SAMASTIPUR,ECR,MUZAFFARPUR,BIHAR,85.16819722,26.25703872
MUHAMMADPUR,MHP,NSG5,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.852798,26.236878
MURLIGANJ,MRIJ,NSG5,SAMASTIPUR,ECR,MADHEPURA,BIHAR,87.000446,25.888506
RAJNAGAR,RJA,NSG5,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.152987,26.401801
RAMGARHWA,RGH,NSG5,SAMASTIPUR,ECR,MOTIHARI,BIHAR,84.79714865,26.87384283
RAMGARHWA F,RGH,NSG5,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.79714865,26.87384283
RUSERA GHAT,ROA,NSG5,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,86.035742,25.746302
SALAUNA,SLNA,NSG5,SAMASTIPUR,ECR,BEGUSARAI,BIHAR,86.260279,25.603476
SALAUNA,SLNA,NSG5,SAMASTIPUR,ECR,BEGUSARAI,BIHAR,86.260279,25.603476
SIMRI BAKHTIYARPUR,SBV,NSG5,SAMASTIPUR,ECR,SAHARSA,BIHAR,86.59738402,25.72085979
SONBARSA KACHERI,SBM,NSG5,SAMASTIPUR,ECR,SAHARSA,BIHAR,86.59565906,25.79380813
SONBERSA KACCHERI,SBM,NSG5,SAMASTIPUR,ECR,SAHARSA,BIHAR,86.59565906,25.79380813
SUPAUL,SOU,NSG5,SAMASTIPUR,ECR,SUPAUL,BIHAR,86.603023,26.117557
ADAPUR,ADX,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.941759,26.924721
ANGAR GHAT,ARG,NSG6,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,85.907174,25.795385
AURAHI F,AUI,NSG6,SAMASTIPUR,ECR,PURNIA,BIHAR,87.135054,25.823021
AWAPUR F,AWPR,NSG6,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.652916,26.508916
BAIJNATHPUR,BYP,NSG6,SAMASTIPUR,ECR,SAHARSA,BIHAR,86.653766,25.901014
BAJPATTI,BJT,NSG6,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.620613,26.546976
BARHARA KOTHI F,BAKT,NSG6,SAMASTIPUR,ECR,MADHEPURA,BIHAR,87.096319,25.776942
BHAGWANPUR DESUA,BGDS,NSG6,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,85.846025,25.82701
BHAGWANPURDESUA,BGDS,NSG6,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,85.846025,25.82701
BHELWA,BLV,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.778361,26.994131
BIHAIROGANJ,BRU,NSG6,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.24239742,27.15141815
BIHARIGANJ,BHGJ,NSG6,SAMASTIPUR,ECR,MADHEPURA,BIHAR,86.992655,25.732599
BIRAUL,BIRL,NSG6,SAMASTIPUR,ECR,DARBHANGA,BIHAR,86.233733,25.937062
BUDHMA,BDMA,NSG6,SAMASTIPUR,ECR,MADHEPURA,BIHAR,86.857009,25.902768
BUDHMA,BDMA,NSG6,SAMASTIPUR,ECR,MADHEPURA,BIHAR,86.857009,25.902768
CHAMUA F,CAMU,NSG6,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.40083419,27.13770218
CHAURADANO,CAO,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,85.01767731,26.85049224
DHAMARA GHAT,DHT,NSG6,SAMASTIPUR,ECR,KHAGARIA,BIHAR,86.599522,25.590821
DHANG,DAG,NSG6,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.353298,26.7174
DHANG,DAG,NSG6,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.353298,26.7174
DHARMINIYA HALT,DRQ,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.793439,26.865525
DUMRA,DUMR,NSG6,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.533639,26.576993
GARH BARUARI,GEB,NSG6,SAMASTIPUR,ECR,SUPAUL,BIHAR,86.605596,26.019349
GARHA,GARA,NSG6,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.520966,26.426289
GHOGARDIHA,GGH,NSG6,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.468503,26.282768
GOKHULA,GKA,NSG6,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.539763,27.069813
GURHANWA F,GRNA,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,85.215756,26.74758
HAIAGHAT,HYT,NSG6,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.878212,26.020321
IMLI,IMLI,NSG6,SAMASTIPUR,ECR,KHAGARIA,BIHAR,86.302557,25.555629
JAIMURTINAGAR F,JMM,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,85.066065,26.836932
JANAKINAGAR,JNKR,NSG6,SAMASTIPUR,ECR,PURNIA,BIHAR,87.116949,25.881604
JHANJHARPUR JN.,JJP,NSG6,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.267833,26.228493
JIWDHARA,JDR,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.906874,26.581722
JOGIARA,JGA,NSG6,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.74673274,26.40711439
JUBBASAHANI,JUBS,NSG6,SAMASTIPUR,ECR,MUZAFFARPUR,BIHAR,85.369793,26.17489
KAKARGHATTI,KKHT,NSG6,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.948265,26.183484
KANTI,KTI,NSG6,SAMASTIPUR,ECR,MUZAFFARPUR,BIHAR,85.285092,26.198944
KANTI,KTI,NSG6,SAMASTIPUR,ECR,MUZAFFARPUR,BIHAR,85.285092,26.198944
KAPARPURA,KVC,NSG6,SAMASTIPUR,ECR,MUZAFFARPUR,BIHAR,85.309233,26.179892
KHAJAULI,KJI,NSG6,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.16142161,26.48394157
KHAJAULI,KJI,NSG6,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.16142161,26.48394157
KHARPOKHRA,KPB,NSG6,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.15269269,27.14256584
KISHANPUR,KSP,NSG6,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,85.840384,25.925351
KUMARBAGH,KUMB,NSG6,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.51158,26.874522
KUMARBAGH,KUMB,NSG6,SAMASTIPUR,ECR,W CHAMPARAN,BIHAR,84.51158,26.874522
KUNDWA CHAINPUR,KWC,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,85.183119,26.771884
LALIT GRAM,LLP,NSG6,SAMASTIPUR,ECR,SUPAUL,BIHAR,87.01226592,26.35666473
LOHNA ROAD,LNO,NSG6,SAMASTIPUR,ECR,DARBHANGA,BIHAR,86.229057,26.220882
MAHWAL,MHL,NSG6,SAMASTIPUR,ECR,MUZAFFARPUR,BIHAR,85.12631435,26.30185841
MAHWAL,MHL,NSG6,SAMASTIPUR,ECR,MUZAFFARPUR,BIHAR,85.12631435,26.30185841
MAJHOWALIA,MJL,NSG6,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.619139,26.802772
MANIGACHI,MGI,NSG6,SAMASTIPUR,ECR,DARBHANGA,BIHAR,86.146605,26.213719
MARJADWA,MRJD,NSG6,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.601916,27.043053
METHAI F,MEE,NSG6,SAMASTIPUR,ECR,MADHEPURA,BIHAR,86.724589,25.907006
MOTIHARI COURT F,MCO,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.905431,26.62564
MUKTAPUR,MKPR,NSG6,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,85.79556,25.884676
MUKTAPUR,MKPR,NSG6,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,85.79556,25.884676
MURAITHA HALT,MRTA,NSG6,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.786612,26.369765
NAKARDEI,NKU,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.891669,26.948686
NAYA NAGAR,NWC,NSG6,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,86.111011,25.749918
NIRMALI,NMA,NSG6,SAMASTIPUR,ECR,SUPAUL,BIHAR,86.574615,26.305325
OLAPUR,OLP,NSG6,SAMASTIPUR,ECR,KHAGARIA,BIHAR,86.370122,25.517459
PACHPOKHARIA F,PPK,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.981145,26.894084
PANCHGACHIA,PGC,NSG6,SAMASTIPUR,ECR,SAHARSA,BIHAR,86.598221,25.969294
PANDAUL,PDW,NSG6,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.08663559,26.28048661
PARAMJTARAJIVAR,PATR,NSG6,SAMASTIPUR,ECR,MUZAFFARPUR,BIHAR,85.448635,26.256947
PARSAUNI,PSZ,NSG6,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.574611,26.55631
PIPRA,PPA,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.985735,26.489784
PIPRAHAN,PPRH,NSG6,SAMASTIPUR,ECR,MUZAFFARPUR,BIHAR,85.246908,26.224333
RAGHUBANS NAGAR F,RBN,NSG6,SAMASTIPUR,ECR,MADHEPURA,BIHAR,87.060056,25.756709
RAMBHADDARPUR,RBZ,NSG6,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,85.865182,25.977172
RIGA,RIGA,NSG6,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.425711,26.644544
RIGA,RIGA,NSG6,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.425711,26.644544
RUNNISAID PUR,RUSD,NSG6,SAMASTIPUR,ECR,SITAMARHI,BIHAR,85.519694,26.410576
SARSI,SRSI,NSG6,SAMASTIPUR,ECR,PURNIA,BIHAR,87.28521799,25.86331603
SARSI,SRSI,NSG6,SAMASTIPUR,ECR,PURNEA,BIHAR,87.28521799,25.86331603
SATHI,SAHI,NSG6,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.503862,27.015885
SEMRA,SRA,NSG6,SAMASTIPUR,ECR,PURBI CHAMPARAN,BIHAR,84.81369814,26.71194696
SIKTA,STF,NSG6,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.680541,27.024365
SINGHIAGHAT,NRN,NSG6,SAMASTIPUR,ECR,SAMASTIPUR,BIHAR,85.975081,25.746997
SONMA PRANPUR F,SOPR,NSG6,SAMASTIPUR,ECR,BEGUSARAI,BIHAR,86.226371,25.631436
TAMURIA,TMA,NSG6,SAMASTIPUR,ECR,MADHUBANI,BIHAR,86.352761,26.245715
TARSARAI,TRS,NSG6,SAMASTIPUR,ECR,DARBHANGA,BIHAR,86.013311,26.194365
TARSARAI,TRS,NSG6,SAMASTIPUR,ECR,DARBHANGA,BIHAR,86.013311,26.194365
TEKTAR F,TQR,NSG6,SAMASTIPUR,ECR,ARARIA,BIHAR,85.846291,26.275833
THALWARA,TLWA,NSG6,SAMASTIPUR,ECR,DARBHANGA,BIHAR,85.897507,26.072735
THARBITIA,TB,NSG6,SAMASTIPUR,ECR,SUPAUL,BIHAR,86.657383,26.218533
VALMIKINAGAR ROAD,VKNR,NSG6,SAMASTIPUR,ECR,PASHCHIM CHAMPARAN,BIHAR,84.034555,27.195058
JORAMOW,JRW,HG2,ASANSOL,ER,DEOGHAR,JHARKHAND,86.707773,24.201663
KACHUJOR,KOX,HG2,ASANSOL,ER,BIRBHUM,WEST BENGAL,87.4650456,23.84267774
KASEETANR HALT,KEE,HG2,ASANSOL,ER,JAMTARA,JHARKHAND,86.75251,24.004444
KRISHNA BALLAH SAHAY,KBSH,HG2,ASANSOL,ER,GIRIDIH,JHARKHAND,86.482965,24.255819
NARGANJO HALT,NRGO,HG2,ASANSOL,ER,JAMUI,BIHAR,86.45780332,24.74397512
RAJLA,RJLA,HG2,ASANSOL,ER,JAMUI,BIHAR,86.4230669,24.756363
SATSANGNAGAR,SSNR,HG2,ASANSOL,ER,DEOGHAR,JHARKHAND,86.68168063,24.49030743
SIDULI,SXD,HG2,ASANSOL,ER,PASCHIM BARDHAMAN,WEST BENGAL,87.21232632,23.64935232
TALWA BAZAR,TLB,HG2,ASANSOL,ER,JAMUI,BIHAR,86.55630278,24.69473674
CHANDANPAHARI,CNPI,HG3,ASANSOL,ER,DUMKA,JHARKHAND,86.953082,24.404224
ISHAN CHANDI HALT,INCI,HG3,ASANSOL,ER,PURBA BARDHAMAN,WEST BENGAL,87.73966797,23.33364978
JAMA,JAMA,HG3,ASANSOL,ER,DUMKA,JHARKHAND,87.14492,24.345509
MAHISHADAHARI,MWZ,HG3,ASANSOL,ER,BIRBHUM,WEST BENGAL,87.649654,23.916311
MOHANPUR,MHUR,HG3,ASANSOL,ER,DEOGHAR,JHARKHAND,86.785648,24.488461
NEW MADANPUR,MPUR,HG3,ASANSOL,ER,DUMKA,JHARKHAND,87.226329,24.312218
TP NO. 6/3(SUGA,SGPA,HG3,ASANSOL,ER,DEOGHAR,JHARKHAND,86.57804879,24.27902375
TP NO. 7/11 (SUGAPAH,SAPT,HG3,ASANSOL,ER,DEOGHAR,JHARKHAND,86.56873572,24.27891967
ASANSOL JN.,ASN,NSG2,ASANSOL,ER,PASCHIM BARDHAMAN,WEST BENGAL,86.975152,23.691441
DURGAPUR,DGR,NSG3,ASANSOL,ER,PASCHIM BARDHAMAN,WEST BENGAL,87.297902,23.495046
JASIDIH JN.,JSME,NSG3,ASANSOL,ER,DEOGHAR,JHARKHAND,86.644255,24.514517
ANDAL JN.,UDL,NSG4,ASANSOL,ER,PASCHIM BARDHAMAN,WEST BENGAL,87.181194,23.579012
BAIDYANATHDHAM,BDME,NSG4,ASANSOL,ER,DEOGHAR,JHARKHAND,86.6920701,24.4892623
BASUKINATH,BSKH,NSG4,ASANSOL,ER,DUMKA,JHARKHAND,87.045099,24.388941
